ICD9CM,ICD10CM,FLAG
098.84,A54.83,10000
098.85,A54.83,10000
098.86,A54.85,0
098.89,A54.86,10000
098.89,A54.89,10000
099.0,A57,0
099.1,A55,0
099.2,A58,0
099.3,M02.30,10000
099.40,N34.1,10000
099.41,N34.1,10000
099.49,N34.1,10000
099.50,A56.19,10000
099.51,A56.4,0
099.52,A56.3,0
099.53,A56.00,10000
099.54,A56.19,10000
099.55,A56.2,0
099.56,A56.8,10000
099.59,A56.8,10000
099.8,A63.8,10000
099.9,A64,0
100.0,A27.0,0
100.81,A27.81,0
100.89,A27.89,10000
100.9,A27.9,0
101,A69.0,10000
101,A69.1,10000
102.0,A66.0,0
102.1,A66.1,0
102.2,A66.2,0
102.3,A66.3,0
102.4,A66.4,0
102.5,A66.5,0
102.6,A66.6,0
102.7,A66.7,0
102.8,A66.8,0
102.9,A66.9,0
103.0,A67.0,0
103.1,A67.1,0
103.2,A67.2,0
103.3,A67.3,0
103.9,A67.9,0
104.0,A65,0
104.8,A69.8,0
104.9,A69.9,0
110.0,B35.0,0
110.1,B35.1,0
110.2,B35.2,0
110.3,B35.6,0
110.4,B35.3,0
110.5,B35.4,10000
110.5,B35.5,10000
110.6,B35.8,10000
110.8,B35.8,10000
110.9,B35.9,0
111.0,B36.0,0
111.1,B36.1,0
111.2,B36.2,0
111.3,B36.3,0
111.8,B36.8,10000
111.9,B36.9,10000
112.0,B37.0,10000
112.0,B37.83,10000
112.1,B37.3,0
112.2,B37.42,10000
112.2,B37.49,10000
112.3,B37.2,0
112.4,B37.1,10000
112.5,B37.7,10000
112.81,B37.6,0
112.82,B37.84,0
112.83,B37.5,0
112.84,B37.81,0
112.85,B37.82,0
112.89,B37.89,10000
112.9,B37.9,0
114.0,B38.0,10000
114.1,B38.3,10000
114.2,B38.4,0
114.3,B38.89,10000
114.4,B38.1,0
114.5,B38.2,0
114.9,B38.9,0
115.00,B39.4,10000
115.01,B39.4,10111
115.01,G02,10112
115.02,B39.4,10111
115.02,H32,10112
115.03,B39.4,10111
115.03,I32,10112
115.04,B39.4,10111
115.04,I39,10112
115.05,B39.2,10000
115.09,B39.3,10000
115.10,B39.5,10000
115.11,B39.5,10111
115.11,G02,10112
115.12,B39.5,10111
115.12,H32,10112
115.13,B39.5,10111
115.13,I32,10112
115.14,B39.5,10111
115.14,I39,10112
115.15,B39.5,10111
115.15,J17,10112
115.19,B39.5,10000
115.90,B39.9,10000
115.91,B39.9,10111
115.91,G02,10112
115.92,B39.9,10111
115.92,H32,10112
115.93,B39.9,10111
115.93,I32,10112
115.94,B39.9,10111
115.94,I39,10112
115.95,B39.9,10111
115.95,J17,10112
115.99,B39.9,10000
116.0,B40.9,10000
116.1,B41.0,10000
116.1,B41.9,10000
116.2,B48.0,0
117.0,B48.1,0
117.1,B42.0,10000
117.1,B42.1,10000
117.1,B42.7,10000
117.1,B42.9,10000
117.2,B43.9,10000
117.3,B44.9,10000
117.4,B47.0,10000
117.5,B45.0,10000
117.5,B45.7,10000
117.5,B45.9,10000
117.6,B48.2,0
117.7,B46.9,10000
117.8,B48.8,10000
117.9,B48.8,10000
117.9,B49,10000
118,B48.8,10000
120.0,B65.0,0
120.1,B65.1,0
120.2,B65.2,0
120.3,B65.3,0
120.8,B65.8,0
120.9,B65.9,0
121.0,B66.0,0
121.1,B66.1,0
121.2,B66.4,0
121.3,B66.3,0
121.4,B66.5,0
121.5,B66.8,10000
121.6,B66.8,10000
121.8,B66.2,10000
121.8,B66.8,10000
121.9,B66.9,0
122.0,B67.0,0
122.1,B67.1,0
122.2,B67.31,0
122.3,B67.39,10000
122.4,B67.4,0
122.5,B67.5,0
122.6,B67.69,10000
122.7,B67.7,0
122.8,B67.8,0
122.9,B67.90,10000
122.9,B67.99,10000
123.0,B68.0,0
123.1,B69.9,10000
123.2,B68.1,0
123.3,B68.9,0
123.4,B70.0,0
123.5,B70.1,0
123.6,B71.0,0
123.8,B71.1,10000
123.8,B71.8,10000
123.9,B71.9,0
124,B75,0
125.0,B74.0,0
125.1,B74.1,0
125.2,B74.3,0
125.3,B73.1,10000
125.4,B74.8,10000
125.5,B74.4,0
125.6,B74.8,10000
125.7,B72,0
125.9,B74.9,0
126.0,B76.0,10000
126.1,B76.1,0
126.2,B76.0,10000
126.3,B76.0,10000
126.8,B76.0,10000
126.9,B76.8,10000
126.9,B76.9,10000
127.0,B77.81,10000
127.0,B77.9,10000
127.1,B81.0,0
127.2,B78.9,10000
127.3,B79,0
127.4,B80,0
127.5,B81.1,0
127.6,B81.2,0
127.7,B81.8,10000
127.8,B81.4,0
127.9,B82.0,0
128.0,B83.0,0
128.1,B83.1,0
128.8,B83.2,10000
128.8,B83.8,10000
128.9,B83.9,0
129,B82.9,0
130.0,B58.2,0
130.1,B58.09,10000
130.2,B58.01,0
130.3,B58.81,0
130.4,B58.3,10000
130.5,B58.1,0
130.7,B58.89,10000
130.8,B58.89,10000
130.9,B58.9,0
131.00,A59.00,0
131.01,A59.01,0
131.02,A59.03,10000
131.03,A59.02,0
131.09,A59.09,0
131.8,A59.8,0
131.9,A59.9,0
132.0,B85.0,0
132.1,B85.1,0
132.2,B85.3,0
132.3,B85.4,0
132.9,B85.2,0
133.0,B86,0
133.8,B88.0,10000
133.9,B88.9,10000
134.0,B87.9,10000
134.1,B88.2,10000
134.2,B83.4,10000
134.2,B88.3,10000
134.8,B88.8,10000
134.9,B88.9,10000
135,D86.9,10000
136.0,L94.6,0
136.1,M35.2,10000
136.21,B60.11,10000
136.29,B60.19,10000
136.29,B60.2,10000
136.3,B59,0
136.4,B60.8,10000
136.5,A07.8,10000
136.8,B60.8,10000
136.8,B99.8,10000
136.9,B89,10000
136.9,B99.9,10000
137.0,B90.9,0
137.1,B90.0,0
137.2,B90.1,0
137.3,B90.2,0
137.4,B90.8,0
138,B91,10000
138,G14,10000
139.0,B94.1,0
139.1,B94.0,0
139.8,B94.8,10000
139.8,B94.9,10000
140.0,C00.0,0
140.1,C00.1,0
140.3,C00.3,0
140.4,C00.4,0
140.5,C00.5,0
140.6,C00.6,0
140.8,C00.8,0
140.9,C00.2,10000
141.0,C01,0
141.1,C02.0,0
141.2,C02.1,0
141.3,C02.2,0
141.4,C02.3,0
141.5,C02.8,10000
141.6,C02.4,0
141.8,C02.8,10000
141.9,C02.9,0
142.0,C07,0
142.1,C08.0,0
142.2,C08.1,0
142.8,C08.9,10000
142.9,C08.9,10000
143.0,C03.0,0
143.1,C03.1,0
143.8,C03.9,10000
143.9,C03.9,10000
144.0,C04.0,0
144.1,C04.1,0
144.8,C04.8,0
144.9,C04.9,0
145.0,C06.0,0
145.1,C06.1,0
145.2,C05.0,0
145.3,C05.1,0
145.4,C05.2,0
145.5,C05.9,10000
145.6,C06.2,0
145.8,C06.89,10000
145.9,C06.9,0
146.0,C09.9,10000
146.1,C09.0,0
146.2,C09.1,0
146.3,C10.0,0
146.4,C10.1,0
146.5,C10.8,10000
146.6,C10.2,0
146.7,C10.3,0
146.8,C10.4,10000
146.8,C10.8,10000
146.9,C10.9,0
147.0,C11.0,0
147.1,C11.1,0
147.2,C11.2,0
147.3,C11.3,0
147.8,C11.8,10000
147.9,C11.9,0
148.0,C13.0,0
148.1,C12,0
148.2,C13.1,0
148.3,C13.2,0
148.8,C13.8,10000
148.9,C13.9,0
149.0,C14.0,0
149.1,C14.2,0
149.8,C14.8,10000
149.9,C14.8,10000
150.0,C15.3,10000
150.1,C15.4,10000
150.2,C15.5,10000
150.3,C15.3,10000
150.4,C15.4,10000
150.5,C15.5,10000
150.8,C15.8,10000
150.9,C15.9,0
151.0,C16.0,0
151.1,C16.4,0
151.2,C16.3,0
151.3,C16.1,0
151.4,C16.2,0
151.5,C16.5,0
151.6,C16.6,0
151.8,C16.8,10000
151.9,C16.9,0
152.0,C17.0,0
152.1,C17.1,0
152.2,C17.2,0
152.3,C17.3,0
152.8,C17.8,10000
152.9,C17.9,0
153.0,C18.3,0
153.1,C18.4,0
153.2,C18.6,0
153.3,C18.7,0
153.4,C18.0,0
153.5,C18.1,0
153.6,C18.2,0
153.7,C18.5,0
153.8,C18.8,10000
153.9,C18.9,0
154.0,C19,0
154.1,C20,0
154.2,C21.1,0
154.3,C21.0,0
154.8,C21.8,10000
155.0,C22.0,10000
155.0,C22.2,10000
155.0,C22.7,10000
155.0,C22.8,10000
155.1,C22.1,0
155.2,C22.9,0
156.0,C23,0
156.1,C24.0,0
156.2,C24.1,0
156.8,C24.8,0
156.9,C24.9,0
157.0,C25.0,0
157.1,C25.1,0
157.2,C25.2,0
157.3,C25.3,0
157.4,C25.4,0
157.8,C25.7,10000
157.8,C25.8,10000
157.9,C25.9,0
158.0,C48.0,0
158.8,C48.1,10000
158.8,C48.8,10000
158.9,C48.2,0
159.0,C26.0,0
159.1,C26.1,0
159.8,C26.9,10000
159.9,C26.9,10000
160.0,C30.0,0
160.1,C30.1,0
160.2,C31.0,0
160.3,C31.1,0
160.4,C31.2,0
160.5,C31.3,0
160.8,C31.8,0
160.9,C31.9,0
161.0,C32.0,0
161.1,C32.1,0
161.2,C32.2,0
161.3,C32.3,0
161.8,C32.8,0
161.9,C32.9,0
162.0,C33,0
162.2,C34.00,10000
162.3,C34.10,10000
162.4,C34.2,0
162.5,C34.30,10000
162.8,C34.80,10000
162.9,C34.90,10000
163.0,C38.4,10000
163.1,C38.4,10000
163.8,C38.4,10000
163.9,C38.4,10000
164.0,C37,0
164.1,C38.0,10000
164.2,C38.1,0
164.3,C38.2,0
164.8,C38.8,0
164.9,C38.3,0
165.0,C39.0,0
165.8,C39.9,10000
165.9,C39.9,10000
170.0,C41.0,0
170.1,C41.1,0
170.2,C41.2,0
170.3,C41.3,0
170.4,C40.00,10000
170.5,C40.10,10000
170.6,C41.4,0
170.7,C40.20,10000
170.8,C40.30,10000
170.9,C41.9,10000
171.0,C49.0,10000
171.2,C49.10,10000
171.3,C49.20,10000
171.4,C49.3,10000
171.5,C49.4,10000
171.5,C49.A0,10000
171.5,C49.A1,10000
171.5,C49.A2,10000
171.5,C49.A3,10000
171.5,C49.A4,10000
171.5,C49.A5,10000
171.5,C49.A9,10000
171.6,C49.5,10000
171.7,C49.6,10000
171.8,C47.8,10000
171.8,C49.8,10000
171.9,C49.9,10000
172.0,C43.0,10000
172.0,D03.0,10000
172.1,C43.10,10000
172.1,D03.10,10000
172.1,D03.11,10000
172.1,D03.12,10000
172.2,C43.20,10000
172.2,D03.20,10000
172.2,D03.21,10000
172.2,D03.22,10000
172.3,C43.30,10000
172.3,C43.31,10000
172.3,C43.39,10000
172.3,D03.30,10000
172.3,D03.39,10000
172.4,C43.4,10000
172.4,D03.4,10000
172.5,C43.59,10000
172.5,D03.51,10000
172.5,D03.52,10000
172.5,D03.59,10000
172.6,C43.60,10000
172.6,D03.60,10000
172.6,D03.61,10000
172.6,D03.62,10000
172.7,C43.70,10000
172.7,D03.70,10000
172.7,D03.71,10000
172.7,D03.72,10000
172.8,C43.8,10000
172.8,D03.8,10000
172.9,C43.9,10000
172.9,D03.9,10000
173.00,C44.00,0
173.01,C44.01,0
173.02,C44.02,0
173.09,C44.09,0
173.10,C44.101,10000
173.11,C44.111,10000
173.12,C44.121,10000
173.19,C44.191,10000
173.20,C44.201,10000
173.21,C44.211,10000
173.22,C44.221,10000
173.29,C44.291,10000
173.30,C44.300,10000
173.30,C44.301,10000
173.30,C44.309,10000
173.31,C44.310,10000
173.31,C44.311,10000
173.31,C44.319,10000
173.32,C44.320,10000
173.32,C44.321,10000
173.32,C44.329,10000
173.39,C44.390,10000
173.39,C44.391,10000
173.39,C44.399,10000
173.40,C44.40,0
173.41,C44.41,0
173.42,C44.42,0
173.49,C44.49,0
173.50,C44.500,10000
173.50,C44.501,10000
173.50,C44.509,10000
173.51,C44.510,10000
173.51,C44.511,10000
173.51,C44.519,10000
173.52,C44.520,10000
173.52,C44.521,10000
173.52,C44.529,10000
173.59,C44.590,10000
173.59,C44.591,10000
173.59,C44.599,10000
173.60,C44.601,10000
173.61,C44.611,10000
173.62,C44.621,10000
173.69,C44.691,10000
173.70,C44.701,10000
173.71,C44.711,10000
173.72,C44.721,10000
173.79,C44.791,10000
173.80,C44.80,10000
173.81,C44.81,10000
173.82,C44.82,10000
173.89,C44.89,10000
173.90,C44.90,0
173.91,C44.91,0
173.92,C44.92,0
173.99,C44.99,0
174.0,C50.019,10000
174.1,C50.119,10000
174.2,C50.219,10000
174.3,C50.319,10000
174.4,C50.419,10000
174.5,C50.519,10000
174.6,C50.619,10000
174.8,C50.819,10000
174.9,C50.919,10000
175.0,C50.029,10000
175.9,C50.929,10000
176.0,C46.0,0
176.1,C46.1,0
176.2,C46.2,0
176.3,C46.4,0
176.4,C46.50,10000
176.5,C46.3,0
176.8,C46.7,0
176.9,C46.9,0
179,C55,0
180.0,C53.0,0
180.1,C53.1,0
180.8,C53.8,0
180.9,C53.9,0
181,C58,0
182.0,C54.1,10000
182.0,C54.2,10000
182.0,C54.3,10000
182.0,C54.9,10000
182.1,C54.0,0
182.8,C54.8,0
183.0,C56.9,10000
183.2,C57.00,10000
183.3,C57.10,10000
183.4,C57.3,0
183.5,C57.20,10000
183.8,C57.4,10000
183.9,C57.4,10000
184.0,C52,0
184.1,C51.0,0
184.2,C51.1,0
184.3,C51.2,0
184.4,C51.9,0
184.8,C57.7,10000
184.8,C57.8,10000
184.9,C57.9,0
185,C61,0
186.0,C62.00,10000
186.9,C62.10,10000
186.9,C62.90,10000
187.1,C60.0,0
187.2,C60.1,0
187.3,C60.2,0
187.4,C60.9,0
187.5,C63.00,10000
187.6,C63.10,10000
187.7,C63.2,0
187.8,C60.8,10000
187.8,C63.7,10000
187.8,C63.8,10000
187.9,C63.9,0
188.0,C67.0,0
188.1,C67.1,0
188.2,C67.2,0
188.3,C67.3,0
188.4,C67.4,0
188.5,C67.5,0
188.6,C67.6,0
188.7,C67.7,0
188.8,C67.8,0
188.9,C67.9,0
189.0,C64.9,10000
189.1,C65.9,10000
189.2,C66.9,10000
189.3,C68.0,0
189.4,C68.1,0
189.8,C68.8,0
189.9,C68.9,0
190.0,C69.40,10000
190.1,C69.60,10000
190.2,C69.50,10000
190.3,C69.00,10000
190.4,C69.10,10000
190.5,C69.20,10000
190.6,C69.30,10000
190.7,C69.50,10000
190.8,C69.80,10000
190.9,C69.90,10000
191.0,C71.0,0
191.1,C71.1,0
191.2,C71.2,0
191.3,C71.3,0
191.4,C71.4,0
191.5,C71.5,0
191.6,C71.6,0
191.7,C71.7,0
191.8,C71.8,0
191.9,C71.9,0
192.0,C72.50,10000
192.1,C70.0,10000
192.1,C70.9,10000
192.2,C72.0,10000
192.2,C72.1,10000
192.3,C70.1,0
192.8,C72.9,10000
192.9,C72.9,10000
193,C73,0
194.0,C74.90,10000
194.1,C75.0,0
194.3,C75.1,10000
194.3,C75.2,10000
194.4,C75.3,0
194.5,C75.4,0
194.6,C75.5,0
194.8,C75.8,0
194.9,C75.9,0
195.0,C76.0,0
195.1,C76.1,0
195.2,C76.2,0
195.3,C76.3,0
195.4,C76.40,10000
195.5,C76.50,10000
195.8,C76.8,10000
196.0,C77.0,0
196.1,C77.1,0
196.2,C77.2,0
196.3,C77.3,0
196.5,C77.4,0
196.6,C77.5,0
196.8,C77.8,0
196.9,C77.9,0
197.0,C78.00,10000
197.1,C78.1,0
197.2,C78.2,0
197.3,C78.39,10000
197.4,C78.4,0
197.5,C78.5,0
197.6,C78.6,0
197.7,C78.7,10000
197.8,C78.7,10000
197.8,C78.89,10000
198.0,C79.00,10000
198.1,C79.11,10000
198.1,C79.19,10000
198.2,C79.2,0
198.3,C79.31,10000
198.4,C79.32,10000
198.4,C79.49,10000
198.5,C79.51,10000
198.5,C79.52,10000
198.6,C79.60,10000
198.7,C79.70,10000
198.81,C79.81,0
198.82,C79.82,0
198.89,C79.89,10000
199.0,C80.0,0
199.1,C80.1,10000
199.2,C80.2,0
200.00,C83.30,10000
200.00,C83.39,10000
200.01,C83.31,10000
200.02,C83.32,10000
200.03,C83.33,10000
200.04,C83.34,10000
200.05,C83.35,10000
200.06,C83.36,10000
200.07,C83.37,10000
200.08,C83.38,10000
200.10,C83.50,10000
200.10,C83.59,10000
200.11,C83.51,10000
200.12,C83.52,10000
200.13,C83.53,10000
200.14,C83.54,10000
200.15,C83.55,10000
200.16,C83.56,10000
200.17,C83.57,10000
200.18,C83.58,10000
200.20,C83.70,10000
200.20,C83.79,10000
200.21,C83.71,0
200.22,C83.72,0
200.23,C83.73,0
200.24,C83.74,0
200.25,C83.75,0
200.26,C83.76,0
200.27,C83.77,0
200.28,C83.78,0
200.30,C83.80,10000
200.30,C83.89,10000
200.31,C83.81,10000
200.32,C83.82,10000
200.33,C83.83,10000
200.34,C83.84,10000
200.35,C83.85,10000
200.36,C83.86,10000
200.37,C83.87,10000
200.38,C83.88,10000
200.40,C83.10,10000
200.40,C83.19,10000
200.41,C83.11,0
200.42,C83.12,0
200.43,C83.13,0
200.44,C83.14,0
200.45,C83.15,0
200.46,C83.16,0
200.47,C83.17,0
200.48,C83.18,0
200.50,C83.39,10000
200.50,C83.80,10000
200.50,C83.89,10000
200.51,C83.31,10000
200.51,C83.81,10000
200.52,C83.32,10000
200.52,C83.82,10000
200.53,C83.33,10000
200.53,C83.83,10000
200.54,C83.34,10000
200.54,C83.84,10000
200.55,C83.35,10000
200.55,C83.85,10000
200.56,C83.36,10000
200.56,C83.86,10000
200.57,C83.37,10000
200.57,C83.87,10000
200.58,C83.38,10000
200.58,C83.88,10000
200.60,C84.60,10000
200.60,C84.69,10000
200.60,C84.70,10000
200.60,C84.79,10000
200.61,C84.61,10000
200.61,C84.71,10000
200.62,C84.62,10000
200.62,C84.72,10000
200.63,C84.63,10000
200.63,C84.73,10000
200.64,C84.64,10000
200.64,C84.74,10000
200.65,C84.65,10000
200.65,C84.75,10000
200.66,C84.66,10000
200.66,C84.76,10000
200.67,C84.67,10000
200.67,C84.77,10000
200.68,C84.68,10000
200.68,C84.78,10000
200.70,C83.39,10000
200.71,C83.31,10000
200.72,C83.32,10000
200.73,C83.33,10000
200.74,C83.34,10000
200.75,C83.35,10000
200.76,C83.36,10000
200.77,C83.37,10000
200.78,C83.38,10000
200.80,C83.80,10000
200.80,C83.89,10000
200.81,C83.81,10000
200.82,C83.82,10000
200.83,C83.83,10000
200.84,C83.84,10000
200.85,C83.85,10000
200.86,C83.86,10000
200.87,C83.87,10000
200.88,C83.88,10000
201.00,C81.70,10000
201.00,C81.79,10000
201.01,C81.71,10000
201.02,C81.72,10000
201.03,C81.73,10000
201.04,C81.74,10000
201.05,C81.75,10000
201.06,C81.76,10000
201.07,C81.77,10000
201.08,C81.78,10000
201.10,C81.79,10000
201.11,C81.71,10000
201.12,C81.72,10000
201.13,C81.73,10000
201.14,C81.74,10000
201.15,C81.75,10000
201.16,C81.76,10000
201.17,C81.77,10000
201.18,C81.78,10000
201.20,C81.79,10000
201.21,C81.71,10000
201.22,C81.72,10000
201.23,C81.73,10000
201.24,C81.74,10000
201.25,C81.75,10000
201.26,C81.76,10000
201.27,C81.77,10000
201.28,C81.78,10000
201.40,C81.00,10000
201.40,C81.09,10000
201.40,C81.40,10000
201.40,C81.49,10000
201.41,C81.01,10000
201.41,C81.41,10000
201.42,C81.02,10000
201.42,C81.42,10000
201.43,C81.03,10000
201.43,C81.43,10000
201.44,C81.04,10000
201.44,C81.44,10000
201.45,C81.05,10000
201.45,C81.45,10000
201.46,C81.06,10000
201.46,C81.46,10000
201.47,C81.07,10000
201.47,C81.47,10000
201.48,C81.08,10000
201.48,C81.48,10000
201.50,C81.10,10000
201.50,C81.19,10000
201.51,C81.11,0
201.52,C81.12,0
201.53,C81.13,0
201.54,C81.14,0
201.55,C81.15,0
201.56,C81.16,0
201.57,C81.17,0
201.58,C81.18,0
201.60,C81.20,10000
201.60,C81.29,10000
201.61,C81.21,0
201.62,C81.22,0
201.63,C81.23,0
201.64,C81.24,0
201.65,C81.25,0
201.66,C81.26,0
201.67,C81.27,0
201.68,C81.28,0
201.70,C81.30,10000
201.70,C81.39,10000
201.71,C81.31,0
201.72,C81.32,0
201.73,C81.33,0
201.74,C81.34,0
201.75,C81.35,0
201.76,C81.36,0
201.77,C81.37,0
201.78,C81.38,0
201.90,C81.90,10000
201.90,C81.99,10000
201.91,C81.91,0
201.92,C81.92,0
201.93,C81.93,0
201.94,C81.94,0
201.95,C81.95,0
201.96,C81.96,0
201.97,C81.97,0
201.98,C81.98,0
202.00,C82.90,10000
202.00,C82.99,10000
202.01,C82.91,10000
202.02,C82.92,10000
202.03,C82.93,10000
202.04,C82.94,10000
202.05,C82.95,10000
202.06,C82.96,10000
202.07,C82.97,10000
202.08,C82.98,10000
202.10,C84.00,10000
202.10,C84.09,10000
202.11,C84.01,10000
202.12,C84.02,10000
202.13,C84.03,10000
202.14,C84.04,10000
202.15,C84.05,10000
202.16,C84.06,10000
202.17,C84.07,10000
202.18,C84.08,10000
202.20,C84.10,10000
202.20,C84.19,10000
202.21,C84.11,0
202.22,C84.12,0
202.23,C84.13,0
202.24,C84.14,0
202.25,C84.15,0
202.26,C84.16,0
202.27,C84.17,0
202.28,C84.18,0
202.30,C96.A,10000
202.31,C96.A,10000
202.32,C96.A,10000
202.33,C96.A,10000
202.34,C96.A,10000
202.35,C96.A,10000
202.36,C96.A,10000
202.37,C96.A,10000
202.38,C96.A,10000
202.40,C91.40,10000
202.40,C91.41,10000
202.41,C91.40,10000
202.42,C91.40,10000
202.43,C91.40,10000
202.44,C91.40,10000
202.45,C91.40,10000
202.46,C91.40,10000
202.47,C91.40,10000
202.48,C91.40,10000
202.50,C96.0,10000
202.51,C96.0,10000
202.52,C96.0,10000
202.53,C96.0,10000
202.54,C96.0,10000
202.55,C96.0,10000
202.56,C96.0,10000
202.57,C96.0,10000
202.58,C96.0,10000
202.60,C96.20,10000
202.60,C96.21,10000
202.60,C96.22,10000
202.60,C96.29,10000
202.61,C96.20,10000
202.61,C96.21,10000
202.61,C96.22,10000
202.61,C96.29,10000
202.62,C96.20,10000
202.62,C96.21,10000
202.62,C96.22,10000
202.62,C96.29,10000
202.63,C96.20,10000
202.63,C96.21,10000
202.63,C96.22,10000
202.63,C96.29,10000
202.64,C96.20,10000
202.64,C96.21,10000
202.64,C96.22,10000
202.64,C96.29,10000
202.65,C96.20,10000
202.65,C96.21,10000
202.65,C96.22,10000
202.65,C96.29,10000
202.66,C96.20,10000
202.66,C96.21,10000
202.66,C96.22,10000
202.66,C96.29,10000
202.67,C96.20,10000
202.67,C96.21,10000
202.67,C96.22,10000
202.67,C96.29,10000
202.68,C96.20,10000
202.68,C96.21,10000
202.68,C96.22,10000
202.68,C96.29,10000
202.70,C84.40,10000
202.70,C84.49,10000
202.71,C84.41,10000
202.72,C84.42,10000
202.73,C84.43,10000
202.74,C84.44,10000
202.75,C84.45,10000
202.76,C84.46,10000
202.77,C84.47,10000
202.78,C84.48,10000
202.80,C85.80,10000
202.80,C85.89,10000
202.81,C85.81,10000
202.82,C85.82,10000
202.83,C84.93,10000
202.83,C85.83,10000
202.84,C85.84,10000
202.85,C85.85,10000
202.86,C85.86,10000
202.87,C85.87,10000
202.88,C85.88,10000
202.90,C96.4,10000
202.90,C96.9,10000
202.90,C96.Z,10000
202.91,C96.9,10000
202.91,C96.Z,10000
202.92,C96.9,10000
202.92,C96.Z,10000
202.93,C96.9,10000
202.93,C96.Z,10000
202.94,C96.9,10000
202.94,C96.Z,10000
202.95,C96.9,10000
202.95,C96.Z,10000
202.96,C96.9,10000
202.96,C96.Z,10000
202.97,C96.9,10000
202.97,C96.Z,10000
202.98,C96.9,10000
202.98,C96.Z,10000
203.00,C90.00,0
203.01,C90.01,0
203.02,C90.02,0
203.10,C90.10,0
203.11,C90.11,0
203.12,C90.12,0
203.80,C88.8,10000
203.80,C90.20,10000
203.80,C90.30,10000
203.81,C90.21,10000
203.81,C90.31,10000
203.82,C88.8,10000
203.82,C90.22,10000
203.82,C90.32,10000
204.00,C91.00,0
204.01,C91.01,0
204.02,C91.02,0
204.10,C91.10,0
204.11,C91.11,0
204.12,C91.12,0
204.20,C91.Z0,10000
204.21,C91.Z1,10000
204.22,C91.Z2,10000
204.80,C91.Z0,10000
204.81,C91.Z1,10000
204.82,C91.Z2,10000
204.90,C91.90,0
204.91,C91.91,0
204.92,C91.92,0
205.00,C92.00,10000
205.00,C92.40,10000
205.00,C92.50,10000
205.01,C92.01,10000
205.01,C92.41,10000
205.01,C92.51,10000
205.02,C92.02,10000
205.02,C92.42,10000
205.02,C92.52,10000
205.10,C92.10,10000
205.11,C92.11,10000
205.12,C92.12,10000
205.20,C92.20,10000
205.21,C92.21,10000
205.22,C92.22,10000
205.30,C92.30,0
205.31,C92.31,0
205.32,C92.32,0
205.80,C92.Z0,10000
205.81,C92.Z1,10000
205.82,C92.Z2,10000
205.90,C92.90,0
205.91,C92.91,0
205.92,C92.92,0
206.00,C93.00,0
206.01,C93.01,0
206.02,C93.02,0
206.10,C93.10,0
206.11,C93.11,0
206.12,C93.12,0
206.20,C93.90,10000
206.21,C93.91,10000
206.22,C93.92,10000
206.80,C93.Z0,10000
206.81,C93.Z1,10000
206.82,C93.Z2,10000
206.90,C93.90,10000
206.91,C93.91,10000
206.92,C93.92,10000
207.00,C94.00,0
207.01,C94.01,0
207.02,C94.02,0
207.10,D45,10000
207.11,D45,10000
207.12,D45,10000
207.20,C94.20,10000
207.21,C94.21,10000
207.22,C94.22,10000
207.80,C94.30,10000
207.80,C94.80,10000
207.81,C94.31,10000
207.81,C94.81,10000
207.82,C94.32,10000
207.82,C94.82,10000
208.00,C95.00,0
208.01,C95.01,0
208.02,C95.02,0
208.10,C95.10,0
208.11,C95.11,0
208.12,C95.12,0
208.20,C95.90,10000
208.21,C95.91,10000
208.22,C95.92,10000
208.80,C95.90,10000
208.81,C95.91,10000
208.82,C95.92,10000
208.90,C95.90,10000
208.91,C95.91,10000
208.92,C95.92,10000
209.00,C7A.019,0
209.01,C7A.010,0
209.02,C7A.011,0
209.03,C7A.012,0
209.10,C7A.029,0
209.11,C7A.020,0
209.12,C7A.021,0
209.13,C7A.022,0
209.14,C7A.023,0
209.15,C7A.024,0
209.16,C7A.025,0
209.17,C7A.026,0
209.20,C7A.00,0
209.21,C7A.090,0
209.22,C7A.091,0
209.23,C7A.092,0
209.24,C7A.093,0
209.25,C7A.094,0
209.26,C7A.095,0
209.27,C7A.096,0
209.29,C7A.098,0
209.30,C7A.1,10000
209.31,C4A.0,10000
209.31,C4A.10,10000
209.31,C4A.20,10000
209.31,C4A.30,10000
209.31,C4A.39,10000
209.32,C4A.4,0
209.33,C4A.60,10000
209.34,C4A.70,10000
209.35,C4A.59,10000
209.36,C4A.8,10000
209.36,C4A.9,10000
209.40,D3A.019,0
209.41,D3A.010,0
209.42,D3A.011,0
209.43,D3A.012,0
209.50,D3A.029,0
209.51,D3A.020,0
209.52,D3A.021,0
209.53,D3A.022,0
209.54,D3A.023,0
209.55,D3A.024,0
209.56,D3A.025,0
209.57,D3A.026,0
209.60,D3A.00,10000
209.61,D3A.090,0
209.62,D3A.091,0
209.63,D3A.092,0
209.64,D3A.093,0
209.65,D3A.094,0
209.66,D3A.095,0
209.67,D3A.096,0
209.69,D3A.098,0
209.70,C7B.00,10000
209.71,C7B.01,10000
209.72,C7B.02,10000
209.73,C7B.03,10000
209.74,C7B.04,10000
209.75,C7B.1,10000
209.79,C7B.09,10000
209.79,C7B.8,10000
210.0,D10.0,0
210.1,D10.1,0
210.2,D11.9,10000
210.3,D10.2,0
210.4,D10.30,10000
210.4,D10.39,10000
210.5,D10.4,0
210.6,D10.5,0
210.7,D10.6,0
210.8,D10.7,0
210.9,D10.9,0
211.0,D13.0,0
